domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url
uaem.edu.mx,1997-02-14 00:00:00+00:00,2025-02-14 00:00:00+00:00,2026-02-13 00:00:00+00:00,"AKKY ONLINE SOLUTIONS, S.A. DE C.V.",,
teachur.co,2023-06-22 17:00:01+00:00,2025-02-26 15:15:46+00:00,2026-06-22 17:00:01+00:00,Fast Domain Inc.,tos@fastdomain.com,https://fastdomain.com
greveskoler.dk,2014-05-13 00:00:00+00:00,,2025-05-31 00:00:00+00:00,,,
stition.ai,2023-12-08 21:57:16+00:00,,,Porkbun LLC,abuse@porkbun.com,https://porkbun.com
helloinnovation.cz,2013-02-04 21:01:10+00:00,2024-12-11 14:42:06+00:00,2028-02-04 00:00:00+00:00,REG-MOJEID,,
wubdo.web.id,2024-10-15 04:28:15+00:00,2024-10-15 04:28:26+00:00,2025-10-15 23:59:59+00:00,PT Registrasi Neva Angkasa,,
danhills.info,2017-01-09 21:50:39+00:00,2024-04-26 05:16:42+00:00,2032-01-09 21:50:39+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
4evahavin.org,2025-02-22 00:19:59+00:00,2025-02-27 00:20:53+00:00,2026-02-22 00:19:59+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
s-hertogenbosch.nl,1999-09-23 00:00:00+00:00,2020-03-19 00:00:00+00:00,,InterConnect Services B.V.,,
elpilar.gt,,,,,,
everards.co.uk,1996-09-20 00:00:00+00:00,2023-09-20 00:00:00+00:00,2025-09-20 00:00:00+00:00,Team Blue Internet Services UK Limited [Tag = LCN],,
fazendadailha.com.br,2012-01-10 00:00:00+00:00,2024-03-01 00:00:00+00:00,2027-06-03 00:00:00+00:00,,,
globohire.co,2024-05-01 20:49:50.370000+00:00,2024-05-06 20:49:50+00:00,2025-05-01 20:49:50.370000+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
hotmail.ph,,,,,,
sandroscheibler.ch,,,,,,
ist-allein.info,2002-08-30 17:32:02+00:00,2024-10-14 17:32:09+00:00,2025-08-30 17:32:02+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
onett.eu,,,,IONOS SE,,
nexos.cl,,,,NIC Chile,,
franoutreach.org,2000-09-14 21:08:45+00:00,2024-09-04 10:00:58+00:00,2025-09-14 21:08:45+00:00,FastDomain Inc.,legal@fastdomain.com,https://fastdomain.com
elitedynamics.co.uk,2015-07-20 00:00:00+00:00,2024-07-21 00:00:00+00:00,2027-07-20 00:00:00+00:00,"GoDaddy.com, LLC. [Tag = GODADDY]",,
fayetteville-ar.gov,2013-04-22 20:15:06+00:00,2024-01-08 03:00:35+00:00,2025-04-22 20:15:06+00:00,get.gov,bfulmer@fayetteville-ar.gov,https://fayetteville-ar.gov
mecna-at.it,2024-06-03 12:34:22+00:00,2024-06-03 12:34:23+00:00,2025-06-03 00:00:00+00:00,Hosting Concepts B.V.,,
erlebnis-zoo.de,,2023-02-16 12:41:41+01:00,,,,
nusense.fr,2024-01-03 09:41:55.890761+00:00,2025-02-28 23:10:54.559756+00:00,2026-01-03 09:41:55.864500+00:00,IONOS SE,hostmaster@1und1.de,https://1und1.de
kwekerijverlinden.nl,2011-06-28 00:00:00+00:00,2021-11-30 00:00:00+00:00,,Realtime Register,,
prestomedia.ca,2022-01-13 18:35:47+00:00,2024-12-29 22:19:13+00:00,2026-01-13 18:35:47+00:00,Tucows.com Co.,compliance@tucows.com,https://tucows.com
luick-moebel.de,,2014-01-20 17:07:39+01:00,,,,
moosmutzel.net,2001-06-07 14:14:39+00:00,2024-06-08 07:20:45+00:00,2025-06-07 14:14:39+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
newnorthcc.org,2002-01-10 15:39:24+00:00,2023-07-18 11:22:02+00:00,2026-01-10 15:39:24+00:00,"Register.com, Inc.",domain.operations@web.com,https://web.com
gracelutheranchurch.org,1997-10-27 05:00:00+00:00,2024-06-28 17:40:22+00:00,2025-10-26 04:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
utb.tingsryd.se,1997-04-25 00:00:00+00:00,2024-11-21 00:00:00+00:00,2025-12-31 00:00:00+00:00,Loopia AB,,
winpark.org,1998-01-07 05:00:00+00:00,2025-02-20 05:00:22+00:00,2026-01-06 05:00:00+00:00,TLDS L.L.C. d/b/a SRSPlus,domain.operations@web.com,https://web.com
spril.nl,2015-03-12 00:00:00+00:00,2022-09-26 00:00:00+00:00,,team.blue nl B.V.,,
ucpsj.org,1999-04-05 04:00:00+00:00,2025-01-04 08:47:52+00:00,2030-04-05 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
gvs.ch,,,,,,
ibf-ingenieure.de,,2023-01-26 09:42:09+01:00,,,,
socar.az,,,,,,
aluno.unilins.edu.br,2001-08-09 00:00:00+00:00,2021-09-24 00:00:00+00:00,,,,
cloud.qes.edu.hk,1999-10-13 00:00:00+00:00,,,Hong Kong Domain Name Registration Company Limited,enquiry@hkdnr.hk                       Hotline: +852 2319 1313,https://hkdnr.hk                       Hotline: +852 2319 1313
hotmail.lt,2000-07-10 00:00:00+00:00,,2025-07-10 00:00:00+00:00,,,
chofa.net,2001-05-29 20:00:05+00:00,2020-01-02 16:51:37+00:00,2027-05-29 20:00:05+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
frontiermgmt.net,2010-03-12 15:13:13+00:00,2025-02-25 09:23:48+00:00,2026-03-12 14:13:13+00:00,Launchpad.com Inc.,abuse@hostgator.com,https://hostgator.com
careishealth.ca,2024-08-01 18:19:39+00:00,2024-09-30 18:23:11+00:00,2027-08-01 18:19:39+00:00,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
bankofceylon.in,2023-10-10 20:00:08+00:00,2023-12-20 15:39:00+00:00,2025-10-10 20:00:08+00:00,Dynadot LLC,,
scriptureunion.org.uk,1996-08-01 00:00:00+00:00,2024-10-16 00:00:00+00:00,2026-11-15 00:00:00+00:00,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
autoproces.pl,2013-01-09 15:26:58+00:00,2024-12-23 10:33:08+00:00,2026-01-09 15:26:58+00:00,nazwa.pl sp. z o.o.,,
solutionpv.com.br,2023-04-10 00:00:00+00:00,2024-04-24 00:00:00+00:00,2027-04-10 00:00:00+00:00,,,
gladdysdiesel.com.au,,2025-03-07 08:26:25+00:00,,Tucows (Australia) Pty Ltd trading as OpenSRS,,
halthegal.art,2018-05-01 20:17:17+00:00,2024-05-08 09:09:20+00:00,2025-05-01 23:59:59+00:00,Tucows.com Co.,domainabuse@tucows.com,https://tucows.com
gds-technologies.co.uk,1998-07-13 00:00:00+00:00,2024-09-11 00:00:00+00:00,2026-07-13 00:00:00+00:00,Heart Internet Limited t/a Heart Internet [Tag = EXTEND],,
don-nino.it,2014-04-22 18:38:50+00:00,2024-10-21 01:00:26+00:00,2025-10-05 00:00:00+00:00,Aruba s.p.a.,,
pprecords.co.uk,2005-05-05 00:00:00+00:00,2024-09-10 00:00:00+00:00,2025-05-05 00:00:00+00:00,Heart Internet Limited t/a Heart Internet [Tag = HEARTINTERNET],,
marzabal.net,2015-02-24 17:40:42+00:00,2025-01-15 14:58:19+00:00,2026-02-24 16:40:42+00:00,Hosting Concepts B.V. d/b/a Registrar.eu,abuse@registrar.eu,https://registrar.eu
bangerter.eu,,,,Domain Robot,,
rgn.co.za,2014-07-28 20:30:14+00:00,2024-07-28 20:45:04+00:00,2025-07-28 20:30:14+00:00,xneelo (Pty) Ltd,support@xneelo.com,https://xneelo.com
xway.com.tw,2023-02-18 11:56:18+00:00,,2027-02-18 11:56:18+00:00,GoDaddy,,
kureselgumruk.com.tr,2006-02-17 00:00:00+00:00,,2026-02-16 00:00:00+00:00,,,
nla.ee,,,2026-01-23 00:00:00+00:00,Alfanet OÜ,,
aber.ac.uk,1996-08-01 00:00:00+00:00,,,No registrar listed.  This domain is directly registered with Nominet.,,
sjn.ac.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
fjuz.no,2017-09-11 00:00:00+00:00,2024-09-26 00:00:00+00:00,,,,
megah.com.my,2007-01-17 16:00:00+00:00,2025-01-04 01:20:45.908000+00:00,2026-01-17 16:00:00+00:00,QINETICS SOLUTIONS SDN BHD (Webnic.cc),compliance_abuse@webnic.cc,https://webnic.cc
colegioselshaddai.edu.gt,,,,,,
webso.fi,2020-07-09 00:00:00+00:00,2024-06-26 00:00:00+00:00,2025-07-09 00:00:00+00:00,Planeetta Internet Oy,,
lesvandales.fr,2011-08-19 13:11:37+00:00,2024-09-30 22:08:16.418554+00:00,2025-08-19 13:11:37+00:00,OVH,support@ovh.net,https://ovh.net
joanne.fr,2000-07-17 22:00:00+00:00,2025-02-24 09:39:50.264038+00:00,2026-02-24 09:29:47+00:00,ORANGE,cloud.store@orange-business.com,https://orange-business.com
tennispro.fr,1999-11-28 23:00:00+00:00,2024-05-31 22:03:41.122049+00:00,2025-04-28 22:00:00+00:00,SDV6TM,domaines@sdv.fr,https://sdv.fr
businesswise.com.au,,2024-02-22 02:30:08+00:00,,Web Address Registration Pty Ltd,,
wt.net,1995-08-25 04:00:00+00:00,2024-07-26 04:13:45+00:00,2025-08-24 04:00:00+00:00,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
keys4life.onmicrosoft.com,2005-02-03 05:15:04+00:00,2025-01-02 11:38:19+00:00,2026-02-03 05:15:04+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
watlingtyres.co.uk,1999-08-05 00:00:00+00:00,2024-07-02 00:00:00+00:00,2025-08-05 00:00:00+00:00,Gandi [Tag = GANDI],,
campusgrenoble.org,2003-12-07 18:31:25+00:00,2024-11-27 07:38:03+00:00,2025-12-07 18:31:25+00:00,Scaleway SAS,abuse+org@bookmyname.com,https://bookmyname.com
webmd.net,1998-04-06 07:00:00+00:00,2025-03-04 09:31:23+00:00,2026-04-05 04:00:00+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
obs-hw.de,,2019-10-31 16:23:33+01:00,,,,
egonjais.com.br,2019-04-20 00:00:00+00:00,2023-04-04 00:00:00+00:00,2025-04-20 00:00:00+00:00,,,
emsprofessionals.net,2012-03-12 23:03:02+00:00,2023-03-13 13:00:40+00:00,2026-03-12 23:03:02+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ucb.edu.bo,,,,,,
brueck-home.de,,2025-02-26 00:01:17+01:00,,,,
uwm.edu,1989-06-21 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
uli.org,1995-09-22 04:00:00+00:00,2023-10-01 00:54:06+00:00,2029-09-21 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
ke-tech.ca,2010-10-28 14:32:05+00:00,2023-11-06 19:31:51+00:00,2025-10-28 14:32:05+00:00,"Netfirms, LTD",cira@endurance.com,https://endurance.com
utu.fi,1991-01-01 00:00:00+00:00,2025-01-24 00:00:00+00:00,2029-08-31 00:00:00+00:00,Gandi SAS,,
elrefugiodelpago.es,,,,,,
s.ubaguio.edu,2000-06-02 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
diether-optik-akustik.de,,2021-10-22 15:17:27+02:00,,,,
schollmayer-online.de,,2021-04-09 11:01:47+02:00,,,,
oakwoodstudent.org,2007-08-02 20:47:18+00:00,2024-12-22 23:01:38+00:00,2025-08-02 20:47:18+00:00,"DreamHost, LLC",domain-abuse@dreamhost.com,https://dreamhost.com
kisc.edu.np,,,,,,
iesc.org,1996-05-25 04:00:00+00:00,2021-03-25 07:04:28+00:00,2026-05-24 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
cooptel.net,2000-06-20 14:03:35+00:00,2024-05-23 04:09:01+00:00,2025-06-20 14:03:35+00:00,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
volkers.net,2000-02-02 23:37:09+00:00,2025-02-03 08:49:42+00:00,2026-02-02 23:37:09+00:00,"Ascio Technologies, Inc. Danmark - Filial af Ascio technologies, Inc. USA",abuse@ascio.com,https://ascio.com
nzsnab.ru,2014-03-03 11:05:56+00:00,,2026-03-03 12:05:56+00:00,R01-RU,,
hammersoftware.ca,2014-01-22 22:06:15+00:00,2024-12-23 07:18:49+00:00,2026-01-22 22:06:15+00:00,Go Get Canada Domain Registrar Ltd.,abuse@namecheap.com,https://namecheap.com
neobits.com.br,2019-01-03 00:00:00+00:00,2024-08-19 00:00:00+00:00,2026-01-03 00:00:00+00:00,,,
cafe-suisse.ch,,,,,,
kingsproduction.net,2018-05-23 19:37:56+00:00,2024-05-03 17:47:15+00:00,2025-05-23 19:37:56+00:00,FastDomain Inc.,domain.operations@web.com,https://web.com
acl.de,,2020-01-20 14:31:08+01:00,,,,
playnft.io,2021-04-08 05:33:18+00:00,2024-08-30 14:13:33+00:00,2025-04-08 05:33:18+00:00,"GoDaddy.com, LLC",,
absolv.co.za,2007-03-22 17:22:10+00:00,2024-03-15 17:23:02+00:00,2025-03-22 17:22:10+00:00,DIAMATRIX C.C.,abuse@domains.co.za,https://domains.co.za
vintagecashcow.co.uk,2013-12-17 00:00:00+00:00,2024-08-14 00:00:00+00:00,2025-12-17 00:00:00+00:00,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
mcbride.co.uk,1997-01-20 00:00:00+00:00,2025-01-16 00:00:00+00:00,2026-01-20 00:00:00+00:00,"CSC Corporate Domains, Inc [Tag = CSC-CORP-DOMAINS]",,
vmgt.lt,2023-05-23 00:00:00+00:00,,2025-05-24 00:00:00+00:00,,,
bettinson.co.uk,1999-07-31 00:00:00+00:00,2022-05-23 00:00:00+00:00,2025-07-31 00:00:00+00:00,Team Blue Internet Services UK Limited [Tag = GURUCLOUD],,
eastwaycare.co.uk,2004-03-10 00:00:00+00:00,2025-03-11 00:00:00+00:00,2026-03-10 00:00:00+00:00,iRack Limited [Tag = LEGEND],,
arternesverden.dk,2021-11-30 00:00:00+00:00,,2025-11-29 00:00:00+00:00,Simply.com A/S,,
taxgo.ai,2024-12-10 21:14:40+00:00,,,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
student.nafcs.org,2012-06-22 17:33:29+00:00,2024-08-06 17:33:51+00:00,2029-06-22 17:33:29+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
searcyschools.org,2004-04-15 19:39:26+00:00,2024-03-22 04:44:40+00:00,2025-04-15 19:39:26+00:00,Tucows Domains Inc.,,
halesowen.ac.uk,1996-08-01 00:00:00+00:00,,,No registrar listed.  This domain is directly registered with Nominet.,,
saiindia.net,2001-04-22 10:13:01+00:00,2024-04-18 12:02:40+00:00,2025-04-22 10:13:01+00:00,"Register.com, Inc.",domain.operations@web.com,https://web.com
uenf.br,2014-07-30 00:00:00+00:00,2021-08-11 00:00:00+00:00,,,,
vipca.org,2017-03-29 12:31:12+00:00,2024-07-18 16:22:29+00:00,2025-03-29 12:31:12+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
batard.nl,2011-01-31 00:00:00+00:00,2024-09-10 00:00:00+00:00,,WebReus,,
uplifter.de,,2008-02-06 15:40:12+01:00,,,,
synergytherapy.com.au,,2025-01-30 02:49:45+00:00,,Web Address Registration Pty Ltd,,
sandybay.org,1998-05-22 04:00:00+00:00,2024-05-15 20:51:08+00:00,2029-05-21 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
lardoisefutee.fr,2023-09-25 13:41:55.365929+00:00,2024-10-31 23:08:34.874177+00:00,2025-09-25 13:41:55.351690+00:00,OVH,support@ovh.net,https://ovh.net
grupomelic.es,,,,,,
aandjholdings.co.uk,2022-05-09 00:00:00+00:00,2024-03-10 00:00:00+00:00,2026-05-09 00:00:00+00:00,ANS Group Ltd [Tag = UKFAST],,
kbh.biglobe.ne.jp,,,,,,
kctex.com.sg,2006-08-10 09:55:27+00:00,2024-07-24 11:59:59+00:00,2025-08-10 09:55:27+00:00,Web Commerce Communications (S) Pte Ltd,,
spork.digital,2014-09-07 16:02:24+00:00,2025-01-14 10:34:49+00:00,2025-09-07 16:02:24+00:00,"GoDaddy.com, LLC",cctldassistance@godaddy.com,https://godaddy.com
blazenetme.net,1997-07-04 04:00:00+00:00,2024-06-29 05:12:02+00:00,2025-07-03 04:00:00+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
kscourts.org,1999-02-06 05:00:00+00:00,2025-02-12 13:24:19+00:00,2030-02-06 05:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
keypeninsulafire.org,2002-11-20 06:20:25+00:00,2023-05-09 21:35:44+00:00,2025-11-20 06:20:25+00:00,FastDomain Inc.,legal@fastdomain.com,https://fastdomain.com
anko-energie.de,,2018-09-06 17:53:42+02:00,,,,
mountainconsultinginc.net,2005-09-18 03:27:15+00:00,2024-08-14 22:04:06+00:00,2025-09-18 03:27:15+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
betterview.nl,2023-09-10 00:00:00+00:00,2024-03-07 00:00:00+00:00,,team.blue nl B.V.,,
paragonbhc.org,2022-10-07 15:26:22+00:00,2025-03-05 23:17:05+00:00,2026-10-07 15:26:22+00:00,Automattic Inc.,domainabuse@automattic.com,https://automattic.com
flcorpservices.org,2024-02-12 22:22:11+00:00,2025-02-13 11:33:34+00:00,2026-02-12 22:22:11+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
sssreligion.org,2016-12-06 20:36:04+00:00,2024-07-17 01:36:05+00:00,2025-12-06 20:36:04+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
mediapro.tv,2009-12-06 04:19:41+00:00,2025-01-20 04:19:41+00:00,2025-12-06 04:19:41+00:00,Eurodns S.A.,dnsco@admin.eurodns.com,https://admin.eurodns.com
zso3.edu.pl,2014-03-04 13:31:31+00:00,2025-03-03 13:01:47+00:00,2026-03-04 13:31:31+00:00,Kylos Sp. z o. o.,,
sifted.eu,,,,"GoDaddy.com, LLC",,
walz-lich.de,,2010-11-25 15:37:34+01:00,,,,
notperfect.ai,2024-04-25 23:03:21+00:00,,,1API GmbH,abuse@1api.net,https://1api.net
uwaylc.org,2003-03-05 00:22:36+00:00,2025-02-24 19:18:29+00:00,2026-03-05 00:22:36+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
jobkorea.org,2024-12-12 09:38:14+00:00,2024-12-17 09:38:21+00:00,2026-12-12 09:38:14+00:00,"HOSTINGER operations, UAB",abuse@hostinger.com,https://hostinger.com
share.epsb.ca,2000-10-03 00:51:54+00:00,2025-01-16 16:02:35+00:00,2029-01-18 05:00:00+00:00,Webnames.ca Inc.,abuse@webnames.ca,https://webnames.ca
jfshouston.org,1999-12-01 16:58:52+00:00,2022-10-09 06:43:23+00:00,2027-12-01 16:58:52+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
parweld.co.uk,1996-08-01 00:00:00+00:00,2024-03-16 00:00:00+00:00,2027-03-16 00:00:00+00:00,Team Blue Internet Services UK Limited [Tag = NAMESCO],,
xdt.co.za,1999-09-27 22:00:00+00:00,2024-09-26 22:00:19+00:00,2025-09-27 22:00:00+00:00,DIAMATRIX C.C.,abuse@domains.co.za,https://domains.co.za
inmatelec.es,,,,,,
pseguros.com.ar,,,,,,
foxindustries.eu,,,,TransIP Group BV,,
dewalegalservices.org,2021-03-25 23:11:41+00:00,2024-03-27 07:11:57+00:00,2025-03-25 23:11:41+00:00,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse@publicdomainregistry.com,https://publicdomainregistry.com
garkalnesks.lv,,2025-03-12 12:12:29.976626+00:00,,,,
wedofitness.net,2015-09-29 14:46:22+00:00,2024-10-06 09:29:16+00:00,2025-09-29 14:46:22+00:00,"Register.com, Inc.",domain.operations@web.com,https://web.com
thery.me,2010-04-16 09:12:28+00:00,2024-06-10 01:47:35+00:00,2025-04-16 09:12:28+00:00,"GoDaddy.com, LLC",,
pineknolls.net,2000-11-03 17:36:15+00:00,2023-01-15 00:24:42+00:00,2028-11-03 17:36:15+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
himle.no,2002-04-05 00:00:00+00:00,2025-03-09 00:00:00+00:00,,,,
steffens.za.net,,,,,,
mukilteochamber.org,2002-12-05 21:23:08+00:00,2025-01-19 21:23:53+00:00,2025-12-05 21:23:08+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
geneva-soul.ch,,,,,,
servisnc.sk,2014-10-28 00:00:00+00:00,2024-10-15 00:00:00+00:00,2025-10-28 00:00:00+00:00,ZONER s.r.o.,sk-nic@zoner.sk,https://zoner.sk
students.jsums.edu,1990-10-24 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
footballqueensland.com.au,,2024-04-22 06:59:14+00:00,,Melbourne IT,,
user-account.net,2018-06-29 20:12:43+00:00,2024-12-04 17:26:51+00:00,2025-06-29 20:12:43+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
walz.de,,2015-05-04 16:01:25+02:00,,,,
chi.ddb.com,1995-03-24 05:00:00+00:00,2020-10-19 15:26:24+00:00,2029-03-25 04:00:00+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
theitp.org,2007-03-22 16:47:52+00:00,2024-05-06 16:48:42+00:00,2025-03-22 16:47:52+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
idoiio.org,2019-01-29 21:08:28+00:00,2025-01-30 16:17:00+00:00,2026-01-29 21:08:28+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
stadt-ruedesheim.de,,2022-08-30 10:30:59+02:00,,,,
stevelewis.co.uk,2003-12-14 00:00:00+00:00,2023-12-13 00:00:00+00:00,2025-12-14 00:00:00+00:00,Ionos SE [Tag = 1AND1],,
chevalier.law,2018-06-20 13:09:18+00:00,2025-02-10 20:25:34+00:00,2025-06-20 13:09:18+00:00,https://www.101domain.com/,abuse@101domain.com,https://101domain.com
npw.co.uk,1998-06-17 00:00:00+00:00,2024-06-07 00:00:00+00:00,2026-06-17 00:00:00+00:00,GCI Network Solutions Ltd t/a Nasstar [Tag = MISTRAL],,
klabin.com.br,2005-06-28 00:00:00+00:00,2023-01-21 00:00:00+00:00,2033-01-24 00:00:00+00:00,,,
jatech.com.pl,2016-08-10 10:06:55+00:00,2024-07-18 10:30:39+00:00,2026-08-10 10:06:55+00:00,Domena.pl sp. z o.o.,,
indutherm.de,,2024-01-16 09:52:51+01:00,,,,
tcc.fl.edu,2002-01-25 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
cfs.com.au,,2025-01-28 08:03:53+00:00,,Corporation Service Company (Aust) Pty Ltd,,
aol.com.au,,2025-02-17 17:11:40+00:00,,MarkMonitor Corporate Services Inc,,
pisa.com.mx,1995-05-31 00:00:00+00:00,2024-06-23 00:00:00+00:00,2025-05-30 00:00:00+00:00,GoDaddy.com,,
veggy.com.tr,2011-10-28 00:00:00+00:00,,2025-10-27 00:00:00+00:00,,,
vulcraft.ca,2015-06-11 13:44:06+00:00,2024-07-26 13:54:05+00:00,2025-06-11 13:44:06+00:00,Network Solutions Canada ULC,domain.operations@web.com,https://web.com
macallafarm.ie,2014-12-11 00:00:00+00:00,,2025-12-11 14:31:00+00:00,Hosting Ireland,,
omnicommunitycu.org,2005-11-18 00:16:55+00:00,2025-03-01 16:25:12+00:00,2026-11-18 00:16:55+00:00,Hostopia Canada Corp,tld-abuse@hostopia.com,https://hostopia.com
dar-co.in,2018-02-07 12:49:27+00:00,2025-01-28 04:32:14+00:00,2026-02-07 12:49:27+00:00,Key-Systems GmbH,,
klefinghaus.de,,2024-08-22 13:39:05+02:00,,,,
fryx.se,2001-12-14 00:00:00+00:00,2024-11-01 00:00:00+00:00,2025-12-14 00:00:00+00:00,Loopia AB,,
andrewsonline.co.uk,2000-05-04 00:00:00+00:00,2024-10-17 00:00:00+00:00,2026-05-04 00:00:00+00:00,Andrews Estate Agents Ltd [Tag = ANDREWSEST],,
sarens.co.uk,2001-11-26 00:00:00+00:00,2024-11-13 00:00:00+00:00,2025-11-26 00:00:00+00:00,NameWeb BVBA [Tag = NAMEWEB-BE],,
distilleriemeyer.fr,2013-02-05 10:44:42+00:00,2025-02-05 10:49:18.805286+00:00,2026-02-05 10:44:42+00:00,OVH,support@ovh.net,https://ovh.net
lesechos.fr,1996-06-23 22:00:00+00:00,2025-01-28 10:00:25.212113+00:00,2025-11-24 07:51:52+00:00,NAMESHIELD,registrar@nameshield.net,https://nameshield.net
kaiser.co,2010-09-14 16:36:12+00:00,2024-09-19 11:46:20+00:00,2025-09-13 23:59:59+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
horkos.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
cidd.unc.edu,1986-06-17 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
katek.de,,2023-05-08 15:19:24+02:00,,,,
proreps.net,2022-06-12 20:01:40+00:00,2024-06-17 11:01:00+00:00,2026-06-12 20:01:40+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
aubreybrown.com.au,,2024-06-01 07:10:26+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
vonex.edu.pe,,,,NIC.PE,,
vinamundi.fr,2017-12-05 10:23:16+00:00,2025-01-31 23:08:19.914414+00:00,2025-12-05 10:23:16+00:00,IONOS SE,hostmaster@1und1.de,https://1und1.de
cobach.edu.mx,1999-03-22 00:00:00+00:00,2024-03-22 00:00:00+00:00,2025-03-21 00:00:00+00:00,"AKKY ONLINE SOLUTIONS, S.A. DE C.V.",,
mikausis.lv,,2025-03-12 12:12:29.976626+00:00,,,,
intesa.it,1996-01-29 00:00:00+00:00,2025-02-14 00:53:29+00:00,2026-01-29 00:00:00+00:00,In.Te.S.A. s.p.a.,,
cemea.asso.fr,1999-02-08 23:00:00+00:00,2024-08-31 22:10:57.249830+00:00,2025-07-01 08:06:28+00:00,OVH,support@ovh.net,https://ovh.net
gvision.com.mx,2000-11-09 00:00:00+00:00,2022-11-25 00:00:00+00:00,2025-11-08 00:00:00+00:00,"AKKY ONLINE SOLUTIONS, S.A. DE C.V.",,
preferredcu.org,2012-07-23 12:16:45+00:00,2024-07-08 00:07:33+00:00,2025-07-23 12:16:45+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
psl.eu,,,,OVH SAS,,
engagemedia.io,2018-01-04 06:26:36+00:00,2024-12-18 17:18:34+00:00,2026-01-04 06:26:36+00:00,"Name.com, Inc.",,
nect.art,2023-09-02 09:09:46+00:00,2024-10-16 12:04:59+00:00,2025-09-02 23:59:59+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
colonnade.cz,2015-05-21 15:02:09+00:00,2024-12-11 10:41:58+00:00,2025-05-21 00:00:00+00:00,REG-GRANSY,,
awtg.co.uk,2006-04-25 00:00:00+00:00,2024-04-24 00:00:00+00:00,2026-04-25 00:00:00+00:00,Ionos SE [Tag = 1AND1],,
agt-gruppe.de,,2021-01-08 20:31:43+01:00,,,,
wacabulk.ca,2013-05-28 00:47:12+00:00,2020-12-08 21:34:56+00:00,2027-05-28 00:47:12+00:00,"Wild West Domains Canada, Inc.",abuse@wildwestdomains.com,https://wildwestdomains.com
prismajournal.org,2025-02-10 20:29:47.140000+00:00,2025-02-15 20:29:58+00:00,2026-02-10 20:29:47.140000+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
