domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url
liebreiz-brautmode.de,,2018-09-07,,,,
stemmenof.moe.edu.eg,,,,,,
moinmarc.de,,2021-01-02,,,,
latvijasmediji.lv,,2025-03-12,,,,
colleton.k12.sc.us,,,,,,
laposte.de,,2015-09-08,,,,
steinanstein.ch,,,,,,
symmetric.at,,2024-10-23,,"WebSupport, s.r.o. ( https://nic.at/registrar/649 )",,
pacobazan.es,,,,,,
crossfitcootamundra.com.au,,2024-06-03,,GoDaddy.com LLC trading as GoDaddy.com,,
nip-babyartikel.de,,2020-12-14,,,,
cspnc.cl,,,,,,
ibac.rwth-aachen.de,,2025-01-30,,,,
beaconlighting.com.au,,2025-01-29,,Corporation Service Company (Aust) Pty Ltd,,
balcab.ch,,,,,,
rebelresorts.es,,,,,,
sanitek.es,,,,,,
attitudesboutique.com.au,,2025-02-10,,Synergy Wholesale Accreditations Pty Ltd,,
stud.h-da.de,,2023-11-10,,,,
kabel.de,,2013-02-27,,,,
bsm-ahlen.de,,2023-02-07,,,,
saldus.lv,,2025-03-12,,,,
thequeensschool.edu.jm,,,,,,
tribunais.org.pt,,,,,,
shakopee.k12.mn.us,,,,,,
student.stkevins.vic.edu.au,,2025-03-10,,Education Services Australia Limited,,
stormimc.co.nz,,,,,,
volmari.de,,2021-04-03,,,,
strahltechnik-brandl.de,,2018-08-12,,,,
hendrikherzog.de,,2018-07-25,,,,
agewis.de,,2019-05-02,,,,
reifenservice-rau.de,,2018-09-10,,,,
maxim-gruppe.de,,2023-05-10,,,,
cbfinancial.com.au,,2024-10-31,,Melbourne IT,,
valsana.ch,,,,,,
care-van.de,,2020-09-06,,,,
vm.bwl.de,,2023-12-05,,,,
arcadiandigital.com.au,,2024-12-21,,Web Address Registration Pty Ltd,,
verveforce.de,,2020-04-07,,,,
newington.nsw.edu.au,,2024-08-12,,Education Services Australia Limited,,
anytimefitness.com.au,,2024-05-10,,Domain Directors Pty Ltd trading as Instra,,
ekon-andrae.de,,2021-01-03,,,,
gramofon.md,,,,,,
wordwizard.co.nz,,,,,,
stud.gibgl.ch,,,,,,
projector.lk,,,,,,
monari.de,,2021-09-07,,,,
zu.de,,2018-10-24,,,,
bridgeton.k12.nj.us,,,,,,
glock.at,,2021-05-18,,A1 Telekom Austria AG ( https://nic.at/registrar/16 ),,
sytc.es,,,,,,
jbhifi.com.au,,2025-02-22,,Corporation Service Company (Aust) Pty Ltd,,
barkly.com.au,,2024-05-14,,Web Address Registration Pty Ltd,,
vom-stein-apotheke.de,,2011-08-16,,,,
voltach.qa,,,,,,
vrwe.com.au,,2025-02-23,,Web Address Registration Pty Ltd,,
villaflor.ch,,,,,,
ctii.co.jp,,,,,,
huber-einkauf.at,,,,,,
meiringen-hasliberg.ch,,,,,,
immigrationtanzania.or.tz,,,,REG-XTREME,,
ssmsalzburg.at,,,,,,
ibs-huehne.de,,2015-09-24,,,,
goodnessgracious.nz,,,,,,
siamtakepro.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
gemue.ch,,,,,,
arthouse.net.au,,2024-04-23,,Melbourne IT,,
xpress.com.ph,,,,,,
odelo.de,,2018-02-02,,,,
xeracenter.es,,,,,,
rotblauapp.ch,,,,,,
steichele.de,,2017-05-03,,,,
mwa.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
adazunovads.lv,,2025-03-12,,,,
enpal.de,,2019-09-12,,,,
reiner.de,,2023-10-20,,,,
explicato.de,,2010-12-30,,,,
student.ethz.ch,,,,,,
ajg-ing.de,,2012-07-30,,,,
pinturaspintalo.es,,,,,,
ludarinstalaciones.es,,,,,,
ryobitools-cs.eu,,,,"GoDaddy.com, LLC",,
steuerberatung-klein.eu,,,,Domain Robot,,
myparaiba.de,,2025-02-01,,,,
integratsioon.ee,,,2028-10-06,Haridus- ja Teadusministeerium (EENet),,
nifty.ne.jp,,,,,,
dukart.eu,,,,Vautron Rechenzentrum AG,,
schule-eglisau.ch,,,,,,
loeningen.de,,2017-08-21,,,,
geitmann.eu,,,,RegistryGate GmbH,,
stu.cedarburg.k12.wi.us,,,,,,
montasemi.es,,,,,,
student2.ylsh.chc.edu.tw,,,,,,
newfarmconfectionery.com.au,,2024-12-01,,GoDaddy.com LLC trading as GoDaddy.com,,
sentadv.com.au,,2024-11-10,,GoDaddy.com LLC trading as GoDaddy.com,,
polizei.sachsen-anhalt.de,,2024-06-12,,,,
rcparanaque.edu.ph,,,,,,
ptw.de,,2019-07-15,,,,
holzer-feinmechanik.de,,2020-03-02,,,,
brockhill.kent.sch.uk,,,,,,
univ-thies.sn,,,,NIC Sénégal,unithies@orange.sn,https://orange.sn
st-peters.school.nz,,,,,,
ka2.so-net.ne.jp,,,,,,
manntravel.nz,,,,,,
durham.police.uk,,,,,,
kratz-tools.de,,2018-08-10,,,,
ridao.es,,,,,,
scaleupgurus.com.au,,2025-03-12,,Synergy Wholesale Accreditations Pty Ltd,,
sieversbeton.de,,2024-03-12,,,,
transfit.com.au,,2024-06-01,,GoDaddy.com LLC trading as GoDaddy.com,,
nafis.co.il,,,2025-08-22,LiveDNS Ltd,tom@nafis.co.il,https://nafis.co.il
oakridgehomes.co.nz,,,,,,
omegabyte.hu,,,,,,
resource-dnb.de,,2023-10-04,,,,
sitec-automation.de,,2012-07-21,,,,
orangetheoryfitness.com.au,,2024-10-14,,Web Address Registration Pty Ltd,,
blackwoodriverhouseboats.com.au,,2024-04-21,,Melbourne IT,,
balcarras.gloucs.sch.uk,,,,,,
bruderhausdiakonie.de,,2019-07-08,,,,
moldino.eu,,,,Vautron Rechenzentrum AG,,
dispanel.com.ec,,,,,,
buzzmarketing.com.au,,2025-03-05,,Synergy Wholesale Accreditations Pty Ltd,,
student.tara.nsw.edu.au,,2025-01-31,,Education Services Australia Limited,,
opendoorcoaching.com.au,,2025-01-15,,Synergy Wholesale Accreditations Pty Ltd,,
sirita.es,,,,,,
iabg.de,,2021-02-26,,,,
sodel.net,,,,,,
ctra.co.nz,,,,,,
robooptic.at,,,,,,
kumoizakaya.com.au,,2024-08-30,,Melbourne IT,,
augsdaugavasnovads.lv,,2025-03-12,,,,
stiaerbiaer.ch,,,,,,
science-et-cite.ch,,,,,,
monique-schneider.ch,,,,,,
alfrescoshade.com.au,,2024-11-17,,Domain Directors Pty Ltd trading as Instra,,
ratotec.de,,2019-08-26,,,,
benner-msa.de,,2017-10-11,,,,
southerndhb.govt.nz,,,,,,
kyratrade.ae,,,,,,
globus-jagdreisen.de,,2022-10-12,,,,
schultheiss-gmbh.de,,2021-02-16,,,,
brightbrands.ph,,,,,,
maraje.es,,,,,,
lucas-fischer.ch,,,,,,
niim.com.au,,2025-02-06,,Micron21 Data Centre Pty Ltd,,
feyalegria34.edu.pe,,,,,,
the-mayflower.com.au,,2025-01-28,,GoDaddy.com LLC trading as GoDaddy.com,,
img.co.ug,,,,,registrar@i3c.co.ug,https://i3c.co.ug
roi-ventures.at,,,,,,
murg.ee,,,2025-04-29,Zone Media OÜ,,
uits.edu.bd,,,,,,
beepartners.cl,,,,,,
rem.mc,,,,,,
corticeiraataide.pt,,,,,,
so-beratung.de,,2017-01-04,,,,
ufrontera.cl,,,,NIC Chile,,
green-i.co.jp,,,,,,
coatema.de,,2020-09-18,,,,
aushunteronline.com.au,,2024-02-07,,Domain Directors Pty Ltd trading as Instra,,
bls.ch,,,,,,
rivergumhomes.com.au,,2024-04-23,,Melbourne IT,,
manacata.es,,,,,,
wnas.es,,,,,,
generosity.org.nz,,,,,,
technimur.es,,,,,,
isfh.de,,2022-09-26,,,,
camping-weise.de,,2018-08-18,,,,
hueftle.de,,2017-03-09,,,,
moe.om,,,,Oman Telecommunication Company (Omantel),dnsadmin@moe.om,https://moe.om
exupery.lv,,2025-03-12,,,,
jurmala.lv,,2025-03-12,,,,
bzstk.de,,2020-07-24,,,,
kobayashi-kako.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
school22.rv.ua,,,,,,
ldonline.de,,2007-12-06,,,,
rotaconta.es,,,,,,
goldenmoments.ae,,,,,,
mus.de,,2020-01-20,,,,
reimey.de,,2009-11-04,,,,
bela-health.de,,2024-11-14,,,,
aaco.com.au,,2025-01-01,,GoDaddy.com LLC trading as GoDaddy.com,,
schmid-erdbau.at,,,,,,
karl-wrede.de,,2008-03-05,,,,
trocknung-doerfler.de,,2011-06-23,,,,
timelyconsultants.co.nz,,,,,,
ruetz.de,,2013-09-03,,,,
bildly.ee,,,2025-08-31,Zone Media OÜ,,
jahngymnasium-rathenow.de,,2020-02-28,,,,
dalealcock.com.au,,2024-07-17,,Corporation Service Company (Aust) Pty Ltd,,
bantacs.com.au,,2024-08-17,,Domain Directors Pty Ltd trading as Instra,,
wiwi.uni-frankfurt.de,,2017-07-04,,,,
80days.co.jp,,,,,,
rinaldi.com.au,,2024-06-02,,Synergy Wholesale Accreditations Pty Ltd,,
empireengineering.com.au,,2024-09-12,,Web Address Registration Pty Ltd,,
proseals.de,,2020-12-14,,,,
algenie.com.au,,2024-08-05,,Cheaper Domains Pty Ltd,,
seel.com.ec,,,,,,
nmct.edu.mn,,,,,,
schilderexpress.at,,,,,,
social-leaders.ch,,,,,,
provisual.com.au,,2023-10-24,,Web Address Registration Pty Ltd,,
floss.ch,,,,,,
teconja.de,,2024-02-16,,,,
pfeiffer-laboratories.de,,2018-09-10,,,,
st.vimaru.edu.vn,,,,,,
elha.de,,2020-07-22,,,,
ths.school.nz,,,,,,
narvahaigla.ee,,,2033-11-25,Elkdata OÜ,,
spring-reiter.de,,2018-11-17,,,,
hs-offenburg.de,,2021-03-18,,,,
gsconsultores.ec,,,,,,
sachsenmilch.de,,2024-12-18,,,,
cldc.com.au,,2023-08-02,,Web Address Registration Pty Ltd,,
estoniancell.ee,,,2034-11-17,Zone Media OÜ,,
mail3.doshisha.ac.jp,,,,,,
hvdh.de,,2006-07-19,,,,
iaf.at,,,,,,
kamleitner.at,,,,,,
havatec.de,,2025-02-26,,,,
annatur.es,,,,,,
rub.edu.bt,,,,,,
johannesbackes.de,,2017-02-07,,,,
aaml.com.sa,,,,,,
architectural.uk.com,,,,,,
escuelarapanui.cl,,,,NIC Chile,,
haianhgroup.vn,,,,,,
bolddesignkitchens.com.au,,2024-08-17,,Synergy Wholesale Accreditations Pty Ltd,,
wich-paletten.de,,2024-07-29,,,,
perfectprintco.com.au,,2025-01-06,,Tucows (Australia) Pty Ltd trading as OpenSRS,,
stadtlander-baltrum.de,,2022-12-19,,,,
jjcarolan.com.au,,2024-09-19,,Synergy Wholesale Accreditations Pty Ltd,,
finn.net.au,,2024-04-30,,Melbourne IT,,
perthkayakhire.com.au,,2024-10-19,,Synergy Wholesale Accreditations Pty Ltd,,
my.stmaryak.school.nz,,,,,,
ralfpeters.eu,,,,IONOS SE,,
upventure.at,,,,,,
uji.es,,,,,,
ptomedia.de,,2024-05-15,,,,
5th-element.ae,,,,,,
matthaei.de,,2018-07-10,,,,
bhirajburi.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
niehoff-likoere.de,,2021-01-18,,,,
elysiumafs.com.au,,2024-04-21,,Melbourne IT,,
cvp.de,,2023-08-16,,,,
berlin.de,,2018-08-31,,,,
diegodealmeyda.cl,,,,NIC Chile,,
gymnasium-telfs.at,,,,,,
brand.de,,2017-12-01,,,,
movemarketing.com.au,,2024-10-24,,GoDaddy.com LLC trading as GoDaddy.com,,
avisal.es,,,,,,
my.cspc.edu.ph,,,,,,
codetrace.com.my,2018-06-05,2024-06-27,2025-06-05,IP ServerOne Solutions Sdn Bhd,cs@ipserverone.com,https://ipserverone.com
rival-haas.de,,2015-03-13,,,,
aramea-ag.de,,2023-12-04,,,,
enagroup.com.au,,2024-11-02,,Domain Directors Pty Ltd trading as Instra,,
datorubaze.lv,,2025-03-12,,,,
ji6.de,,2024-09-02,,,,
hawkeye.ae,,,,,,
gruner.de,,2024-07-22,,,,
paramax.pe,,,,NIC.PE,,
viewlegal.com.au,,2025-01-09,,Synergy Wholesale Accreditations Pty Ltd,,
tondonga.com.vn,,,,,,
haddadbaker.com.au,,2024-10-15,,Web Address Registration Pty Ltd,,
sumo.es,,,,,,
nlcs.k12.in.us,,,,,,
kirchmann-striewe.de,,2018-12-16,,,,
rkroninger.de,,2017-09-27,,,,
fa-hiss.edu.eg,,,,,,
mysoul.com.au,,2025-01-08,,Corporation Service Company (Aust) Pty Ltd,,
espanolesdeapie.es,,,,,,
columbusrr.com,,,,,,
anta.ae,,,,,,
saltedeggmelbourne.com.au,,2023-07-18,,Melbourne IT,,
scangauge.com.au,,2024-06-01,,GoDaddy.com LLC trading as GoDaddy.com,,
heinrichs-bedachungen.de,,2022-11-17,,,,
hinkleraccounting.com.au,,2024-11-23,,Melbourne IT,,
bulduri.lv,,2025-03-12,,,,
aeroflex.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
educatetexas.us,,,,,,
inf.uach.cl,,,,NIC Chile,,
spinalcarechiropractic.com.au,,2024-09-08,,Web Address Registration Pty Ltd,,
nicekit.com.ua,,,,,,
purpurax.de,,2020-04-14,,,,
galindez-vazquez.es,,,,,,
michelledonovan.realtor,,,,,,
absheron-sharab.az,,,,,,
neubacher-harfe.de,,2018-08-11,,,,
alumno.um.edu.ar,,,,,,
thefoodlab.ae,,,,,,
nbd.gov.lv,,,,,,
jsr.co.jp,,,,,,
gopacom.eu,,,,Knipp Medien und Kommunikation GmbH,,
cocobliss.com.au,,2024-06-12,,Web Address Registration Pty Ltd,,
solarholding.es,,,,,,
stmw.school.nz,,,,,,
ernad.de,,2023-11-28,,,,
jk-computer.de,,2013-04-11,,,,
bo-gruppe.de,,2013-07-17,,,,
nextgen.realestate,,,,,,
centricorp.com.my,2012-10-09,2024-09-15,2025-10-09,MYNIC Berhad,abuse@mynic.my,https://mynic.my
egadel.ort.org.il,,,,Israel Internet Association ISOC-IL,mokrepel@admin.ort.org.il,https://admin.ort.org.il
latarh.lv,,2025-03-12,,,,
chappaz.ch,,,,,,
axentbath.ch,,,,,,
mub.biglobe.ne.jp,,,,,,
studytafensw.edu.au,,2024-09-16,,Education Services Australia Limited,,
ncc.qld.edu.au,,2024-12-31,,Education Services Australia Limited,,
sutenor.es,,,,,,
teamsante.at,,,,,,
sercemx.com.es,,,,,,
northprojects.com.au,,2025-01-10,,Melbourne IT,,
protekta.pe,,,,NIC.PE,,
vivinimports.com.au,,2024-04-30,,Melbourne IT,,
bluefort.eu,,,,EuroDNS S.A.,,
edu.lra-sm.de,,2021-01-20,,,,
konfe.de,,2015-07-26,,,,
delivino.at,,,,,,
wayne.k12.ga.us,,,,,,
iwn.org.il,,,2025-11-14,Domain The Net Technologies Ltd,office@iwn.org.il,https://iwn.org.il
muaban-batdongsan.com.vn,,,,,,
unibas.ch,,,,,,
oltrogge.de,,2025-01-25,,,,
autohaus-semler.de,,2017-10-19,,,,
hahnautomation.group,,,,,,
dfa.gov.ph,,,,,,
benlogan.k12.oh.us,,,,,,
sl1school.km.ua,,,,,,
legalmon.es,,,,,,
jhcsc.edu.ph,,,,,,
mcdonnell.id.au,,2022-06-14,,Web Address Registration Pty Ltd,,
smallbusinessdigital.com.au,,2024-06-04,,GoDaddy.com LLC trading as GoDaddy.com,,
bach-musikschule.at,,,,,,
lipecki.de,,2018-08-18,,,,
sby.ac.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
agenturamps.lv,,2025-03-12,,,,
waitematadhb.govt.nz,,,,,,
vogela.de,,2022-02-02,,,,
i.pkuschool.edu.cn,,,,,,
petrojet.com.eg,,,,,,
matsushita.de,,2023-10-23,,,,
holepunch.to,,,,,,
sodaboy.eu,,,,Domain Robot,,
scsc.edu.ph,,,,,,
eckelmann.de,,2021-06-19,,,,
mpfarr.de,,2018-11-24,,,,
stepone-hamburg.de,,2018-10-04,,,,
protiviti.com.au,,2024-07-06,,Corporation Service Company (Aust) Pty Ltd,,
canberraairport.com.au,,2025-02-13,,Domain Directors Pty Ltd trading as Instra,,
juso.ch,,,,,,
bad-toelz-mittendrin.de,,2021-08-18,,,,
physioteam-balingen.de,,2024-09-04,,,,
kraemerweb.de,,2023-01-31,,,,
iconbuild.net.au,,2024-02-26,,Domain Directors Pty Ltd trading as Instra,,
taipa.school.nz,,,,,,
kastner-oehler.at,,,,,,
ucss.pe,,,,NIC.PE,,
ideal-gmbh.de,,2017-12-09,,,,
revolutionwineco.com.au,,2025-02-28,,Tucows (Australia) Pty Ltd trading as OpenSRS,,
insys-tec.de,,2019-09-18,,,,
puses.tyc.edu.tw,,,,,,
gippslandcheese.com.au,,2025-01-01,,Synergy Wholesale Accreditations Pty Ltd,,
pro-fina.de,,2021-09-17,,,,
elektro-netz.de,,2018-06-14,,,,
powr.sa,,,,,,
qm.com.au,,2024-06-01,,Synergy Wholesale Accreditations Pty Ltd,,
damasocenteno.edu.ar,,,,,,
indekocreative.com.au,,2024-04-21,,Melbourne IT,,
hasit.de,,2015-07-24,,,,
quendler.at,,,,,,
novadigy.es,,,,,,
natsync.com.au,,2024-08-17,,Web Address Registration Pty Ltd,,
lasallejuliaca.edu.pe,,,,NIC.PE,,
stu.tes.tp.edu.tw,,,,,,
edu.kbzsg.ch,,,,,,
plantoprosper.com.au,,2024-06-01,,Synergy Wholesale Accreditations Pty Ltd,,
kstu.kg,,,,,,
megabites.com.ph,,,,,,
pinguin-bowling.de,,2018-08-13,,,,
wta.dz,,,,,,
24speed.at,,,,,,
hcn.zaq.ne.jp,,,,,,
advancedmensdevelopment.com.au,,2025-02-04,,GoDaddy.com LLC trading as GoDaddy.com,,
torpybrands.au,,2024-09-22,,Domain Directors Pty Ltd trading as Instra,,
bgsyb.com.au,,2024-08-12,,GoDaddy.com LLC trading as GoDaddy.com,,
vis.com.vn,,,,,,
ml-ing.de,,2025-02-07,,,,
sol.at,,,,,,
paketankuendigung.myhermes.de,,2019-10-22,,,,
lexplay.cl,,,,,,
accounts.samuelbellmann.de,,2022-09-02,,,,
horbach.de,,2025-03-10,,,,
pc.ut.ee,,,2032-12-10,Haridus- ja Teadusministeerium (EENet),,
tacke-lindemann.de,,2018-08-16,,,,
aceon.ch,,,,,,
students.alamanah.nsw.edu.au,,2024-10-19,,Education Services Australia Limited,,
solutio.de,,2016-03-23,,,,
gianty.com.vn,,,,,,
smartindustrycampus.de,,2024-04-17,,,,
physio-siebold.de,,2021-09-21,,,,
dorp.pp.ua,,2025-02-01,,NIC.UA LLC (nic-mnt-cunic),,
the-schmidts.de,,2023-03-15,,,,
willerbys.com.au,,2024-09-16,,Melbourne IT,,
fuji-euro.de,,2009-06-28,,,,
ufv.es,,,,,,
r3.ucom.ne.jp,,,,,,
apparthotel.de,,2024-10-17,,,,
titanaccountants.com.au,,2024-05-02,,Domain Directors Pty Ltd trading as Instra,,
fs-maschinenbau.at,,,,,,
timwodtke.de,,2011-12-11,,,,
incorpadvisory.au,,2025-01-11,,GoDaddy.com LLC trading as GoDaddy.com,,
downlands.qld.edu.au,,2025-01-07,,Education Services Australia Limited,,
radioq.de,,2017-11-09,,,,
stlucie.k12.fl.us,,,,,,
ww.uni-erlangen.de,,2018-02-19,,,,
auction.de,,2023-10-19,,,,
bildungsakademie-tue.de,,2018-12-17,,,,
braun-bissingen.de,,2018-03-06,,,,
robertdan.com.ph,,,,,,
nixal.es,,,,,,
welmac.de,,2014-01-15,,,,
irs-systeme.de,,2024-10-01,,,,
ke-computer.de,,2018-08-11,,,,
bebopp.de,,2022-02-01,,,,
was-luzern.ch,,,,,,
topley.com.au,,2024-07-06,,Domain Directors Pty Ltd trading as Instra,,
sierreblues.ch,,,,,,
galagali.biz,2012-05-31,2024-06-03,,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse@publicdomainregistry.com,https://publicdomainregistry.com
ndw-gmbh.de,,2022-02-15,,,,
123atex.eu,,,,Registrar.eu,,
intica-systems.de,,2007-11-05,,,,
wai.net.nz,,,,,,
perseo.ec,,,,,,
suremail.gg,,,,Direct (Self-Managed) (https://my.channelisles.net),,
apoyar.eu,,,,EuroDNS S.A.,,
cts-umweltsimulation.at,,,,,,
jdoing.de,,2020-02-19,,,,
indacochea.edu.pe,,,,NIC.PE,,
smcc.devon.sch.uk,,,,,,
novakids.lv,,2025-03-13,,,,
aldurrahint.ae,,,,,,
best.net.nz,,,,,,
cabinetsystems.com.au,,2024-06-01,,GoDaddy.com LLC trading as GoDaddy.com,,
52north.eu,,,,NextName B.V.,,
theia.ocn.ne.jp,,,,,,
steinel.ch,,,,,,
novasol.cl,,,,NIC Chile,,
ntdmcc.ae,,,,,,
raab-prog.hu,,,,,,
vtvcab.vn,,,,,,
zeltvermietung.ch,,,,,,
eml.grmu.com.ua,,,,,,
starburstimages.com.au,,2025-01-15,,Synergy Wholesale Accreditations Pty Ltd,,
alumni.ut.ac.ir,,,,,,
fullsport.com.py,,,,,,
gewebstudio.ch,,,,,,
winterset.k12.ia.us,,,,,,
corredordeseguros.es,,,,,,
fmasoluciones.es,,,,,,
brucha.at,,,,,,
antelopepark.co.zw,,,,,,
dieraiffeisenbank.at,,,,,,
casus.ch,,,,,,
mymail.lasud.net,,,,,,
mecanizadosaceves.es,,,,,,
leak.im,,,2025-05-23,,info@nic.im,https://nic.im
bdsensors.de,,2023-05-04,,,,
naundorf.de,,2018-08-02,,,,
dachdeckerei-hamiti.de,,2023-10-11,,,,
elitegexbrok.es,,,,,,
vivir.com.au,,2024-09-07,,Corporation Service Company (Aust) Pty Ltd,,
ucalpvirtual.edu.ar,,,,,,
cottonon.com.au,,2024-09-27,,Discount Domain Name Services Pty Ltd,,
gesundheitsverbund.at,,,,,,
vital-engineering.com.au,,2024-08-31,,GoDaddy.com LLC trading as GoDaddy.com,,
flynature.eu,,,,Tucows.com Co.,,
davidrochholz.de,,2018-11-07,,,,
spfi.com.au,,2024-06-15,,Tucows (Australia) Pty Ltd trading as OpenSRS,,
reg.ee,,,2025-12-04,Zone Media OÜ,,
primark.es,,,,,,
be-impactive.de,,2023-08-31,,,,
wtwhangarei.co.nz,,,,,,
wi-ipp.de,,2022-04-11,,,,
logo-kehl.de,,2018-09-07,,,,
globaltelco.es,,,,,,
grinders.ae,,,,,,
markfletcher.com.au,,2024-04-22,,Melbourne IT,,
ufromail.cl,,,,NIC Chile,,
andesmotor.cl,,,,NIC Chile,,
sam.gov.lv,,,,,,
imcc.edu.ph,,,,,,
arco.de,,2024-09-02,,,,
anwaelte-lins.at,,,,,,
kkg.hamburg.de,,2023-10-12,,,,
dincertco.de,,2010-11-22,,,,
postfach17.at,,,,,,
eka.edu.lv,,2025-03-13,,,,
disbea.es,,,,,,
aqualing.hu,,,,,,
koppenhagen112.de,,2023-10-24,,,,
christburg-campus.de,,2016-08-23,,,,
globis.ac.jp,,,,,,
losduquesos.es,,,,,,
echeverriasa.cl,,,,,,
si-ka-tec.de,,2019-11-20,,,,
metronix.de,,2013-10-25,,,,
selectorgroup.com.au,,2023-05-07,,Web Address Registration Pty Ltd,,
dbcco.co.nz,,,,,,
sjp2cd.edu.ph,,,,,,
7-eleven.vn,,,,,,
shadrachpeeris.de,,2024-03-04,,,,
za-mail.de,,2014-10-10,,,,
casey.vic.gov.au,,2025-01-28,,Department of Finance - VIC,,
sanoh-magyar.hu,,,,,,
cfooptions.com.au,,2025-01-29,,GoDaddy.com LLC trading as GoDaddy.com,,
tammiku.edu.ee,,,,,,
mbbank.com.vn,,,,,,
stat.math.ethz.ch,,,,,,
student.ccgs.nsw.edu.au,,2024-10-19,,Education Services Australia Limited,,
mushroomconnect.com.au,,2023-06-13,,Domain Directors Pty Ltd trading as Instra,,
humpert-sortiertechnik.de,,2017-05-19,,,,
clinicalascondes.cl,,,,NIC Chile,,
arkade.com.au,,2025-03-04,,Domain Directors Pty Ltd trading as Instra,,
monbachtal.de,,2020-03-02,,,,
econocar.es,,,,,,
artdecco.es,,,,,,
promet.cl,,,,,,
abdulghani.sa,,,,,,
artinox.md,,,,,,
stueveschule.de,,2018-10-15,,,,
santabarbaralinares.cl,,,,,,
fineststeel.ee,,,2025-12-21,Zone Media OÜ,,
pronabec.edu.pe,,,,NIC.PE,,
selfapy.de,,2022-12-22,,,,
eventnature.de,,2023-04-09,,,,
communicat.com.au,,2024-09-02,,Synergy Wholesale Accreditations Pty Ltd,,
ferri.es,,,,,,
loewe.de,,2023-07-05,,,,
khipartners.com.au,,2025-02-15,,Domain Directors Pty Ltd trading as Instra,,
khenergia.ee,,,2027-06-08,Telia Eesti AS,,
vmar.es,,,,,,
skt-gmbh.de,,2007-11-17,,,,
ritterwand.de,,2014-06-07,,,,
dtx.gov.az,,,,,,
abnaustralia.com.au,,2023-09-22,,Domain Directors Pty Ltd trading as Instra,,
waltrautlang.de,,2025-01-30,,,,
medic-bandages.de,,2024-03-22,,,,
megapart.de,,2020-03-23,,,,
murraytrento.com.au,,2024-12-20,,Domain Directors Pty Ltd trading as Instra,,
bicentenariocolina.cl,,,,NIC Chile,,
blissbeautyboutique.com.au,,2024-06-04,,GoDaddy.com LLC trading as GoDaddy.com,,
ruhrbotics.de,,2024-09-12,,,,
slices.ae,,,,,,
wiegand-glas.de,,2023-05-22,,,,
ambotec.ch,,,,,,
thinksold.com.au,,2025-01-13,,Synergy Wholesale Accreditations Pty Ltd,,
uniovi.es,,,,,,
schoofs-frankfurt.de,,2020-12-14,,,,
rahm-drehtechnik.de,,2016-08-04,,,,
foerl.de,,2017-02-24,,,,
dransnet.ch,,,,,,
toyota.ch,,,,,,
hd-gruppe.de,,2020-04-17,,,,
fenn-edv.de,,2010-04-01,,,,
mail-sammelbox.de,,2020-06-12,,,,
basig.es,,,,,,
webbplumbing.com.au,,2024-06-01,,Synergy Wholesale Accreditations Pty Ltd,,
petniekudarbnica.lv,,2025-03-13,,,,
michaelkstorm.realtor,,,,,,
huonker-services.de,,2018-07-16,,,,
delsi.de,,2021-12-06,,,,
fc-a.de,,2018-07-27,,,,
mjacpa.com.au,,2025-01-24,,Synergy Wholesale Accreditations Pty Ltd,,
heigenhauser-menkenhof.de,,2021-02-15,,,,
microimage.com.au,,2024-08-16,,Domain Directors Pty Ltd trading as Instra,,
fped.bu.edu.eg,,,,,,
baasel.de,,2021-04-30,,,,
remax-traunsee.at,,,,,,
polizei.bayern.de,,2023-11-25,,,,
autogalerie-vs.de,,2023-09-09,,,,
mjs-burgerfactory.de,,2024-12-23,,,,
plc2.de,,2018-09-10,,,,
ohg-bensberg.de,,2024-05-23,,,,
formenbau-sauter.de,,2020-04-02,,,,
lamiecaline.com,,,,,,
lamat.es,,,,,,
ami.at,,,,,,
astre-engineering.com,,,,,,
syncomnetwork.de,,2021-01-17,,,,
sata.ae,,,,,,
volksbank-ortenau.de,,2024-11-22,,,,
hs-aalen.de,,2020-08-14,,,,
vitus-strausse.de,,2019-01-17,,,,
dk.pdx.ne.jp,,,,,,
fukurou.ch,,,,,,
shiok.ae,,,,,,
radsport-paeperer.de,,2007-11-03,,,,
johanneskalpers.de,,2018-08-13,,,,
bauen-mit-fritsch.de,,2021-05-19,,,,
gefferth.eu,,,,Magyar Telekom Nyrt.,,
r-techno.co.jp,,,,,,
siguldasslimnica.lv,,2025-03-13,,,,
zm.gov.lv,,,,,,
talaveragroup.com.ph,,,,,,
cavalierconsulting.com.au,,2024-06-02,,Synergy Wholesale Accreditations Pty Ltd,,
steuler.de,,2021-10-12,,,,
lintel.es,,,,,,
general-optica.es,,,,,,
energydepot.de,,2021-11-02,,,,
oamarelinho.com.br,2019-04-09,2025-01-14,2027-01-14,,,
bnsd.de,,2025-02-24,,,,
ausnetservices.com.au,,2024-02-22,,Melbourne IT,,
aekhh.de,,2021-07-13,,,,
video3d.eu,,,,Domain Robot,,
travellab.az,,,,,,
